preco,endereco,bairro,zona_urbana,qt_casas_bairro,tipo_de_imovel,numero_de_quartos,numero_de_banheiros,numero_de_vagas,area_do_terreno,tamanho_da_construcao,distancia_centro_urbano,data_de_venda
1055000.0,15A Fifth St,Parkdale,SudesteMetrop,5087.0,casa,3,1.0,1.0,697.0,110.0,21.5,2017-10-21
1375000.0,2/11 Royal Pde,Parkdale,SudesteMetrop,5087.0,t,4,,,,,21.5,2017-10-21
5600000.0,108 Park Dr,Parkville,NorteMetrop,2309.0,casa,3,,,,,1.8,2017-10-21
790000.0,21/495 Royal Pde,Parkville,NorteMetrop,2309.0,apartamento,2,,,,,1.8,2017-10-21
490000.0,4/47 Austin Cr,Pascoe Vale,NorteMetrop,7485.0,apartamento,2,,,,,8.5,2017-10-21
660000.0,7/59 Austin Cr,Pascoe Vale,NorteMetrop,7485.0,apartamento,2,,,,,8.5,2017-10-21
456000.0,3/246 Cumberland Rd,Pascoe Vale,NorteMetrop,7485.0,apartamento,2,,,,,8.5,2017-10-21
780000.0,2/3 Grover St,Pascoe Vale,NorteMetrop,7485.0,t,3,3.0,2.0,797.0,154.0,8.5,2017-10-21
871000.0,53 Kent Rd,Pascoe Vale,NorteMetrop,7485.0,casa,3,2.0,2.0,601.0,,8.5,2017-10-21
460000.0,4/3 Plymouth Av,Pascoe Vale,NorteMetrop,7485.0,apartamento,2,2.0,1.0,,,8.5,2017-10-21
750000.0,21 Princess St,Pascoe Vale,NorteMetrop,7485.0,casa,3,1.0,2.0,,,8.5,2017-10-21
795000.0,1/102 Railway Pde,Pascoe Vale,NorteMetrop,7485.0,t,3,,,,,8.5,2017-10-21
891000.0,1 Sefton St,Pascoe Vale,NorteMetrop,7485.0,casa,3,1.0,1.0,557.0,113.0,8.5,2017-10-21
,46 Snell Gr,Pascoe Vale,NorteMetrop,7485.0,casa,3,2.0,3.0,682.0,173.0,8.5,2017-10-21
1340000.0,10 Lillypilly La,Plenty,NorteVic,777.0,casa,4,2.0,2.0,1000.0,,20.1,2017-10-21
,38 Dingo St,Point Cook,OesteMetrop,15542.0,casa,3,2.0,2.0,302.0,132.0,14.7,2017-10-21
540000.0,33 Dolphin Cr,Point Cook,OesteMetrop,15542.0,casa,3,1.0,1.0,444.0,,14.7,2017-10-21
,16 MacHair Dr,Point Cook,OesteMetrop,15542.0,casa,4,2.0,2.0,624.0,,14.7,2017-10-21
,28 Victorking Dr,Point Cook,OesteMetrop,15542.0,casa,3,2.0,2.0,400.0,134.0,14.7,2017-10-21
515000.0,26 Yuruga Bvd,Point Cook,OesteMetrop,15542.0,casa,4,2.0,2.0,237.0,178.0,14.7,2017-10-21
,214 Albert St,Port Melbourne,SulMetrop,8648.0,casa,2,1.0,1.0,172.0,89.0,3.5,2017-10-21
765000.0,19/174 Esplanade Pl,Port Melbourne,SulMetrop,8648.0,apartamento,2,,,,,3.5,2017-10-21
650000.0,103/77 Nott St,Port Melbourne,SulMetrop,8648.0,apartamento,2,,,,,3.5,2017-10-21
1400000.0,237 Princes St,Port Melbourne,SulMetrop,8648.0,casa,3,1.0,1.0,135.0,,3.5,2017-10-21
2300000.0,273 Ross St,Port Melbourne,SulMetrop,8648.0,casa,4,3.0,1.0,,185.0,3.5,2017-10-21
1000000.0,23/85 Rouse St,Port Melbourne,SulMetrop,8648.0,apartamento,2,,,,,3.5,2017-10-21
,62 Aberdeen Rd,Prahran,SulMetrop,7717.0,casa,4,3.0,2.0,158.0,,4.6,2017-10-21
390000.0,21/43 Grandview Gr,Prahran,SulMetrop,7717.0,apartamento,1,,,,,4.6,2017-10-21
1500000.0,20 Irving Av,Prahran,SulMetrop,7717.0,casa,3,1.0,0.0,,126.0,4.6,2017-10-21
1395000.0,15 Nottingham St,Prahran,SulMetrop,7717.0,casa,2,1.0,2.0,,,4.6,2017-10-21
3250000.0,1 Trinian St,Prahran,SulMetrop,7717.0,casa,3,2.0,2.0,,200.0,4.6,2017-10-21
1785000.0,49 Wrights Tce,Prahran,SulMetrop,7717.0,casa,3,2.0,,190.0,155.0,4.6,2017-10-21
,5 Wrights Tce,Prahran,SulMetrop,7717.0,casa,3,1.0,,,,4.6,2017-10-21
835000.0,141 Albert St,Preston,NorteMetrop,14577.0,casa,2,1.0,4.0,501.0,99.0,8.4,2017-10-21
1035000.0,22 Bingo St,Preston,NorteMetrop,14577.0,casa,2,1.0,3.0,,,8.4,2017-10-21
,2/103 Bruce St,Preston,NorteMetrop,14577.0,t,3,,,,,8.4,2017-10-21
440000.0,2/2 Josephine Gr,Preston,NorteMetrop,14577.0,apartamento,2,1.0,1.0,706.0,65.0,8.4,2017-10-21
1516000.0,3 Kendall St,Preston,NorteMetrop,14577.0,casa,4,2.0,1.0,,,8.4,2017-10-21
732000.0,7 Leopold St,Preston,NorteMetrop,14577.0,casa,2,1.0,2.0,,,8.4,2017-10-21
869000.0,2 Showers St,Preston,NorteMetrop,14577.0,casa,2,1.0,1.0,265.0,,8.4,2017-10-21
530000.0,1/5 Spring St,Preston,NorteMetrop,14577.0,apartamento,2,,,,,8.4,2017-10-21
1201000.0,192 Tyler St,Preston,NorteMetrop,14577.0,casa,3,2.0,1.0,545.0,,8.4,2017-10-21
700000.0,1/8 Barton St,Reservoir,NorteMetrop,21650.0,t,3,,,,,12.0,2017-10-21
730000.0,97 Cheddar Rd,Reservoir,NorteMetrop,21650.0,casa,3,1.0,1.0,,,12.0,2017-10-21
760000.0,2 Dawson St,Reservoir,NorteMetrop,21650.0,casa,3,1.0,2.0,750.0,,12.0,2017-10-21
606000.0,2/80 Delaware St,Reservoir,NorteMetrop,21650.0,t,2,,,,,12.0,2017-10-21
,44 Dundee St,Reservoir,NorteMetrop,21650.0,casa,3,1.0,2.0,947.0,,12.0,2017-10-21
920000.0,43 Gertz Av,Reservoir,NorteMetrop,21650.0,casa,4,3.0,4.0,557.0,,12.0,2017-10-21
550000.0,2/1 Glasgow Av,Reservoir,NorteMetrop,21650.0,apartamento,2,,,,,12.0,2017-10-21
650000.0,12 Kelverne St,Reservoir,NorteMetrop,21650.0,casa,3,1.0,1.0,491.0,0.0,12.0,2017-10-21
,3 Lane Cr,Reservoir,NorteMetrop,21650.0,casa,3,,,,,12.0,2017-10-21
546000.0,3/63 Lane Cr,Reservoir,NorteMetrop,21650.0,apartamento,2,,,,,12.0,2017-10-21
850000.0,34 Newton St,Reservoir,NorteMetrop,21650.0,casa,4,1.0,1.0,736.0,,12.0,2017-10-21
447500.0,3/4 Pratt St,Reservoir,NorteMetrop,21650.0,apartamento,2,,,,,12.0,2017-10-21
730000.0,187 Purinuan Rd,Reservoir,NorteMetrop,21650.0,casa,3,1.0,2.0,,,12.0,2017-10-21
1000000.0,12 Wilkinson St,Reservoir,NorteMetrop,21650.0,casa,4,1.0,2.0,646.0,168.0,12.0,2017-10-21
1011000.0,13 Willoughby St,Reservoir,NorteMetrop,21650.0,casa,4,2.0,4.0,,,12.0,2017-10-21
,406 Church St,Richmond,NorteMetrop,14949.0,casa,4,2.0,2.0,250.0,175.0,2.4,2017-10-21
305000.0,2/28 Davison St,Richmond,NorteMetrop,14949.0,apartamento,1,,,,,2.4,2017-10-21
282000.0,16/81 Edinburgh St,Richmond,NorteMetrop,14949.0,apartamento,1,,,,,2.4,2017-10-21
1170000.0,61 Fraser St,Richmond,NorteMetrop,14949.0,casa,2,1.0,1.0,,,2.4,2017-10-21
,4/14 Johnson St,Richmond,NorteMetrop,14949.0,t,2,,,,,2.4,2017-10-21
1907000.0,35 Johnson St,Richmond,NorteMetrop,14949.0,casa,4,1.0,3.0,411.0,150.0,2.4,2017-10-21
1250000.0,11 Judd St,Richmond,NorteMetrop,14949.0,casa,2,2.0,2.0,,124.0,2.4,2017-10-21
520000.0,404/1 Margaret St,Richmond,NorteMetrop,14949.0,apartamento,1,,,,,2.4,2017-10-21
,1 Mitchell St,Richmond,NorteMetrop,14949.0,casa,3,1.0,,154.0,,2.4,2017-10-21
438000.0,11/26 Rotherwood St,Richmond,NorteMetrop,14949.0,apartamento,1,,,,,2.4,2017-10-21
1300000.0,34 Shelley St,Richmond,NorteMetrop,14949.0,casa,3,1.0,,,,2.4,2017-10-21
718000.0,16/5 Stillman St,Richmond,NorteMetrop,14949.0,apartamento,2,,,,,2.4,2017-10-21
1205000.0,4/2 Union St,Richmond,NorteMetrop,14949.0,t,2,,,,,2.4,2017-10-21
,4 Emerald St,Ringwood,LesteMetrop,7785.0,casa,4,2.0,2.0,,155.0,19.9,2017-10-21
1260000.0,13 Sherbrook Av,Ringwood,LesteMetrop,7785.0,casa,4,2.0,1.0,,180.0,19.9,2017-10-21
,9 Stonington Pl,Ringwood,LesteMetrop,7785.0,casa,4,2.0,2.0,,,19.9,2017-10-21
,1/15 Wattle Av,Ringwood,LesteMetrop,7785.0,apartamento,2,,,,,19.9,2017-10-21
,6 Woodchurch Cl,Ringwood,LesteMetrop,7785.0,casa,3,2.0,2.0,,152.0,19.9,2017-10-21
,8 Rex Ct,Ringwood East,LesteMetrop,4407.0,casa,4,2.0,2.0,712.0,300.0,21.3,2017-10-21
,38 Miriam St,Rosanna,LesteMetrop,3540.0,casa,4,2.0,2.0,642.0,189.0,8.9,2017-10-21
745000.0,2/23 Ruthven St,Rosanna,LesteMetrop,3540.0,t,3,,,,,8.9,2017-10-21
,6 Hopkins Cl,Rowville,SudesteMetrop,11667.0,casa,4,2.0,2.0,,,23.5,2017-10-21
896000.0,4 Lakeside Bvd,Rowville,SudesteMetrop,11667.0,casa,3,,,,,23.5,2017-10-21
536000.0,31 Aquila Gr,Roxburgh Park,NorteMetrop,5833.0,casa,4,2.0,2.0,,181.0,20.6,2017-10-21
470000.0,15 Donvale Av,Roxburgh Park,NorteMetrop,5833.0,casa,3,2.0,2.0,328.0,0.0,20.6,2017-10-21
1185000.0,127A Bay Rd,Sandringham,SulMetrop,4497.0,casa,3,1.0,1.0,,113.0,15.2,2017-10-21
1675000.0,313 Bluff Rd,Sandringham,SulMetrop,4497.0,casa,4,3.0,2.0,675.0,291.0,15.2,2017-10-21
1550000.0,50 Brighton St,Sandringham,SulMetrop,4497.0,casa,3,3.0,1.0,,,15.2,2017-10-21
1300000.0,90 Sandringham Rd,Sandringham,SulMetrop,4497.0,casa,3,1.0,2.0,600.0,133.0,15.2,2017-10-21
,12A Vincent St,Sandringham,SulMetrop,4497.0,casa,3,2.0,1.0,379.0,148.0,15.2,2017-10-21
,2 Constable Ct,Scoresby,LesteMetrop,2206.0,casa,5,3.0,2.0,858.0,279.0,22.2,2017-10-21
810000.0,8 Fellowes St,Seaford,SudesteMetrop,8077.0,casa,4,2.0,0.0,,133.0,35.4,2017-10-21
780000.0,6 Riviera St,Seaford,SudesteMetrop,8077.0,casa,3,2.0,1.0,,,35.4,2017-10-21
1080000.0,1/134 Charles St,Seddon,OesteMetrop,2417.0,casa,3,,,,,5.1,2017-10-21
1010000.0,1 Florence St,Seddon,OesteMetrop,2417.0,casa,3,1.0,0.0,436.0,92.0,5.1,2017-10-21
1850000.0,256 Bank St,South Melbourne,SulMetrop,5943.0,casa,4,2.0,2.0,132.0,,1.9,2017-10-21
1225000.0,129 Cobden St,South Melbourne,SulMetrop,5943.0,casa,2,1.0,,100.0,71.0,1.9,2017-10-21
,257A Moray St,South Melbourne,SulMetrop,5943.0,casa,2,3.0,2.0,120.0,168.0,1.9,2017-10-21
1000000.0,71 Nelson Rd,South Melbourne,SulMetrop,5943.0,casa,2,1.0,0.0,,78.0,1.9,2017-10-21
1242000.0,105 Thomson St,South Melbourne,SulMetrop,5943.0,casa,3,1.0,,134.0,,1.9,2017-10-21
650000.0,19 Domain Tce,South Morang,NorteMetrop,7969.0,casa,3,2.0,2.0,450.0,140.0,20.5,2017-10-21
737500.0,82 Trinity Wy,South Morang,NorteMetrop,7969.0,casa,4,2.0,2.0,676.0,178.0,20.5,2017-10-21
2500000.0,21A Cassell St,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,,225.0,2.7,2017-10-21
2180000.0,60 Cromwell Rd,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,223.0,235.0,2.7,2017-10-21
590000.0,2/2 Gordon Gr,South Yarra,SulMetrop,14887.0,apartamento,2,1.0,1.0,,76.0,2.7,2017-10-21
,5 MacFarlan La,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,,,2.7,2017-10-21
1750000.0,7 MacFarlan La,South Yarra,SulMetrop,14887.0,casa,3,2.0,2.0,153.0,162.0,2.7,2017-10-21
1300000.0,368 Punt Rd,South Yarra,SulMetrop,14887.0,casa,3,1.0,1.0,238.0,,2.7,2017-10-21
1225000.0,104 Hudsons Rd,Spotswood,OesteMetrop,1223.0,casa,2,1.0,1.0,361.0,0.0,6.2,2017-10-21
880000.0,58 Ellen St,Springvale,SudesteMetrop,7412.0,casa,3,1.0,2.0,554.0,94.0,20.8,2017-10-21
715000.0,4 Nullawil St,Springvale,SudesteMetrop,7412.0,casa,3,1.0,3.0,,,20.8,2017-10-21
845000.0,108 East Esplanade,St Albans,OesteMetrop,14042.0,casa,3,1.0,2.0,630.0,,14.0,2017-10-21
,16 George St,St Albans,OesteMetrop,14042.0,casa,3,1.0,1.0,,,14.0,2017-10-21
640000.0,1/170 William St,St Albans,OesteMetrop,14042.0,apartamento,3,,,,,14.0,2017-10-21
435000.0,2/170 William St,St Albans,OesteMetrop,14042.0,t,3,,,,,14.0,2017-10-21
,9 Elaroo Cl,St Helena,LesteMetrop,915.0,casa,3,2.0,3.0,680.0,120.0,16.1,2017-10-21
870000.0,7 Lesay Dr,St Helena,LesteMetrop,915.0,casa,4,2.0,2.0,673.0,167.0,16.1,2017-10-21
632000.0,6/103 Barkly St,St Kilda,SulMetrop,13240.0,apartamento,3,,,,,5.0,2017-10-21
535000.0,9/98 Grey St,St Kilda,SulMetrop,13240.0,apartamento,1,,,,,5.0,2017-10-21
,31 Redan St,St Kilda,SulMetrop,13240.0,casa,6,3.0,4.0,964.0,,5.0,2017-10-21
1661000.0,15 Glenview Rd,Strathmore,OesteMetrop,3284.0,casa,2,1.0,1.0,,,8.2,2017-10-21
1200000.0,12 Loch Cr,Strathmore,OesteMetrop,3284.0,casa,3,2.0,2.0,,257.0,8.2,2017-10-21
,21 Roland Av,Strathmore,OesteMetrop,3284.0,casa,5,3.0,2.0,,,8.2,2017-10-21
1221000.0,42 Wallace Cr,Strathmore,OesteMetrop,3284.0,casa,4,2.0,2.0,,,8.2,2017-10-21
790000.0,3/242 Woodland St,Strathmore,OesteMetrop,3284.0,t,2,,,,,8.2,2017-10-21
475000.0,39b Carnoustie Dr,Sunbury,OesteMetrop,14092.0,casa,3,,,,,31.7,2017-10-21
700000.0,19 Kerri Ct,Sunbury,OesteMetrop,14092.0,casa,5,3.0,2.0,,,31.7,2017-10-21
520000.0,4 Long Dr,Sunbury,OesteMetrop,14092.0,casa,3,2.0,1.0,646.0,130.0,31.7,2017-10-21
600000.0,75 Pasley St,Sunbury,OesteMetrop,14092.0,casa,3,1.0,2.0,1010.0,,31.7,2017-10-21
530000.0,1 Talbot Pl,Sunbury,OesteMetrop,14092.0,casa,3,2.0,4.0,658.0,,31.7,2017-10-21
515000.0,3 Terence St,Sunbury,OesteMetrop,14092.0,casa,3,1.0,2.0,689.0,133.0,31.7,2017-10-21
610000.0,36 High St,Sunshine,OesteMetrop,3755.0,t,2,1.0,2.0,,97.0,10.5,2017-10-21
750000.0,18 Pengelly Ct,Sunshine,OesteMetrop,3755.0,casa,3,1.0,1.0,,,10.5,2017-10-21
725000.0,12 Cutts St,Sunshine North,OesteMetrop,4217.0,casa,3,1.0,3.0,527.0,,10.5,2017-10-21
,19 Ford Av,Sunshine North,OesteMetrop,4217.0,casa,2,1.0,0.0,739.0,,10.5,2017-10-21
570000.0,6 Engblom Ct,Sunshine West,OesteMetrop,6763.0,casa,3,2.0,1.0,255.0,108.0,10.5,2017-10-21
820000.0,116 Glengala Rd,Sunshine West,OesteMetrop,6763.0,casa,3,2.0,4.0,,130.0,10.5,2017-10-21
750000.0,27 Gum St,Sunshine West,OesteMetrop,6763.0,casa,3,1.0,2.0,,,10.5,2017-10-21
3445000.0,15 Albany Cr,Surrey Hills,SulMetrop,5457.0,casa,4,3.0,2.0,1227.0,,10.2,2017-10-21
2285000.0,14 Grovedale Rd,Surrey Hills,SulMetrop,5457.0,casa,4,2.0,2.0,627.0,300.0,10.2,2017-10-21
2300000.0,91 Guildford Rd,Surrey Hills,SulMetrop,5457.0,casa,4,2.0,4.0,751.0,188.0,10.2,2017-10-21
1980000.0,20 Oak St,Surrey Hills,SulMetrop,5457.0,casa,3,1.0,2.0,819.0,,10.2,2017-10-21
1975000.0,13 Verdun St,Surrey Hills,SulMetrop,5457.0,casa,3,2.0,2.0,,155.0,10.2,2017-10-21
1285000.0,33 Warrigal Rd,Surrey Hills,SulMetrop,5457.0,casa,3,2.0,2.0,736.0,,10.2,2017-10-21
585000.0,10 Discovery Dr,Tarneit,OesteMetrop,10160.0,casa,4,2.0,2.0,448.0,0.0,18.4,2017-10-21
482500.0,31 Nottingham Cr,Tarneit,OesteMetrop,10160.0,casa,3,2.0,1.0,,,18.4,2017-10-21
2300000.0,2 Cipora Ct,Templestowe,LesteMetrop,6202.0,casa,4,4.0,2.0,4168.0,,15.5,2017-10-21
1731500.0,6 Kingburn Ct,Templestowe,LesteMetrop,6202.0,casa,4,3.0,2.0,941.0,,15.5,2017-10-21
1550000.0,32 Mahoney St,Templestowe,LesteMetrop,6202.0,t,4,3.0,2.0,345.0,125.0,15.5,2017-10-21
1290000.0,8 Shelley Ct,Templestowe,LesteMetrop,6202.0,casa,3,2.0,2.0,960.0,200.0,15.5,2017-10-21
1390000.0,3 David Rd,Templestowe Lower,LesteMetrop,5420.0,casa,4,3.0,6.0,709.0,286.0,12.4,2017-10-21
1100000.0,25 Foote St,Templestowe Lower,LesteMetrop,5420.0,casa,4,2.0,2.0,799.0,,12.4,2017-10-21
1060000.0,1/70 MacEdon Rd,Templestowe Lower,LesteMetrop,5420.0,t,4,,,,,12.4,2017-10-21
1435000.0,3 Marcus Rd,Templestowe Lower,LesteMetrop,5420.0,casa,3,1.0,2.0,738.0,114.0,12.4,2017-10-21
710000.0,35 Bates Av,Thomastown,NorteMetrop,7955.0,casa,3,1.0,6.0,,109.0,15.3,2017-10-21
735000.0,63 Main St,Thomastown,NorteMetrop,7955.0,casa,5,2.0,1.0,529.0,,15.3,2017-10-21
460000.0,3/3 Travers St,Thomastown,NorteMetrop,7955.0,apartamento,2,1.0,1.0,148.0,,15.3,2017-10-21
1025000.0,207 Collins St,Thornbury,NorteMetrop,8870.0,casa,2,1.0,2.0,,92.0,7.0,2017-10-21
1215000.0,144B Flinders St,Thornbury,NorteMetrop,8870.0,casa,3,1.0,2.0,,,7.0,2017-10-21
1516000.0,11 Gladhall Av,Thornbury,NorteMetrop,8870.0,casa,4,2.0,2.0,523.0,145.0,7.0,2017-10-21
545000.0,4/13 Mansfield St,Thornbury,NorteMetrop,8870.0,apartamento,2,,,,,7.0,2017-10-21
3550000.0,2A Verdant Av,Toorak,SulMetrop,7217.0,casa,3,3.0,2.0,,244.0,4.1,2017-10-21
330000.0,4/53 Flemington St,Travancore,OesteMetrop,1052.0,apartamento,1,,,,,4.3,2017-10-21
438000.0,1/30 Bridlepath Dr,Truganina,OesteMetrop,5811.0,casa,3,,,,,18.4,2017-10-21
610000.0,14 Derby St,Tullamarine,OesteMetrop,3296.0,casa,3,1.0,1.0,534.0,150.0,12.9,2017-10-21
805000.0,55 Derby St,Tullamarine,OesteMetrop,3296.0,casa,3,1.0,4.0,802.0,108.0,12.9,2017-10-21
,40 Nurlendi Rd,Vermont,LesteMetrop,4181.0,casa,4,2.0,2.0,532.0,,17.2,2017-10-21
893000.0,1/13 Park Cl,Vermont,LesteMetrop,4181.0,casa,4,,,,,17.2,2017-10-21
,19 Donbirn Wy,Vermont South,LesteMetrop,4280.0,casa,4,2.0,2.0,790.0,784.0,17.2,2017-10-21
,16 Salsburg Ct,Vermont South,LesteMetrop,4280.0,casa,4,2.0,2.0,1320.0,,17.2,2017-10-21
1011000.0,38 Castleton Rd,Viewbank,LesteMetrop,2698.0,casa,4,1.0,2.0,,158.0,8.9,2017-10-21
960000.0,65 Duff Pde,Viewbank,LesteMetrop,2698.0,casa,3,1.0,,768.0,,8.9,2017-10-21
441000.0,13 Raglan St,Wallan,NorteVic,3988.0,casa,4,2.0,2.0,1020.0,,44.2,2017-10-21
,10 Telopea Av,Wallan,NorteVic,3988.0,casa,4,2.0,2.0,468.0,,44.2,2017-10-21
1240000.0,4 Davies Cl,Wantirna,LesteMetrop,5424.0,casa,4,2.0,2.0,,292.0,14.7,2017-10-21
950000.0,159 Harold St,Wantirna,LesteMetrop,5424.0,casa,4,2.0,2.0,752.0,187.0,14.7,2017-10-21
1036000.0,81 Sylphide Wy,Wantirna South,LesteMetrop,7082.0,casa,4,2.0,2.0,772.0,163.0,14.7,2017-10-21
1000000.0,96 Watsonia Rd,Watsonia,NorteMetrop,2329.0,casa,4,2.0,2.0,577.0,119.0,14.5,2017-10-21
840000.0,12 Lincoln St,Watsonia North,NorteMetrop,1442.0,casa,3,1.0,2.0,560.0,,14.5,2017-10-21
1405000.0,5 Thaxted Ct,Watsonia North,NorteMetrop,1442.0,casa,4,2.0,5.0,975.0,231.0,14.5,2017-10-21
490000.0,10 Adam Ct,Werribee,OesteMetrop,16166.0,casa,3,2.0,0.0,530.0,144.0,14.7,2017-10-21
470000.0,1 Egret Ct,Werribee,OesteMetrop,16166.0,casa,3,2.0,2.0,568.0,146.0,14.7,2017-10-21
558000.0,95 Rosella Av,Werribee,OesteMetrop,16166.0,casa,3,1.0,2.0,693.0,114.0,14.7,2017-10-21
568750.0,37 Shaws Rd,Werribee,OesteMetrop,16166.0,casa,4,2.0,3.0,720.0,,14.7,2017-10-21
455000.0,2/21 Trish Wk,Werribee,OesteMetrop,16166.0,apartamento,3,,,,,14.7,2017-10-21
,1 Wimmera Ct,Werribee,OesteMetrop,16166.0,casa,3,1.0,0.0,555.0,,14.7,2017-10-21
870000.0,201 Essex St,West Footscray,OesteMetrop,5058.0,casa,3,1.0,2.0,390.0,96.0,6.4,2017-10-21
675000.0,37 Park Av,West Footscray,OesteMetrop,5058.0,casa,3,2.0,2.0,134.0,,6.4,2017-10-21
500000.0,9 Fielders Wk,Westmeadows,NorteMetrop,2474.0,casa,3,,,,,16.5,2017-10-21
570000.0,7 Pershore Ct,Westmeadows,NorteMetrop,2474.0,casa,3,1.0,2.0,468.0,104.0,16.5,2017-10-21
616000.0,254 Wright St,Westmeadows,NorteMetrop,2474.0,casa,3,1.0,1.0,829.0,,16.5,2017-10-21
,54 Alex Av,Wheelers Hill,SudesteMetrop,7392.0,casa,4,2.0,2.0,,,16.7,2017-10-21
1050000.0,36 Chancellor Dr,Wheelers Hill,SudesteMetrop,7392.0,casa,5,2.0,3.0,708.0,152.0,16.7,2017-10-21
935383.0,31 Earlwood Dr,Wheelers Hill,SudesteMetrop,7392.0,casa,3,2.0,2.0,658.0,,16.7,2017-10-21
,40 Grantchester Rd,Wheelers Hill,SudesteMetrop,7392.0,casa,4,2.0,2.0,668.0,305.0,16.7,2017-10-21
435000.0,1/183 Ferguson St,Williamstown,OesteMetrop,6380.0,apartamento,1,,,,,6.8,2017-10-21
1173000.0,22 Jobson St,Williamstown,OesteMetrop,6380.0,casa,3,2.0,1.0,,116.0,6.8,2017-10-21
1055000.0,12/8 The Strand,Williamstown,OesteMetrop,6380.0,t,2,,,,,6.8,2017-10-21
730000.0,29 Grandstand Wy,Wollert,NorteMetrop,2940.0,casa,4,2.0,2.0,547.0,228.0,25.5,2017-10-21
643000.0,9 Ingleby St,Wollert,NorteMetrop,2940.0,casa,4,2.0,2.0,421.0,173.0,25.5,2017-10-21
1815000.0,10 Paynters Rd,Wonga Park,LesteVic,1328.0,casa,5,3.0,2.0,,306.0,25.2,2017-10-21
515000.0,36 Eltham Pde,Wyndham Vale,OesteMetrop,5262.0,casa,4,,,,,27.2,2017-10-21
512000.0,25 Hindmarsh Dr,Wyndham Vale,OesteMetrop,5262.0,casa,3,,,,,27.2,2017-10-21
525000.0,49 Lancewood Rd,Wyndham Vale,OesteMetrop,5262.0,casa,4,,,,,27.2,2017-10-21
599000.0,11 Sedgwick Rd,Wyndham Vale,OesteMetrop,5262.0,casa,4,2.0,2.0,,,27.2,2017-10-21
920000.0,6 Deakin St,Yarraville,OesteMetrop,6543.0,casa,3,1.0,0.0,207.0,99.0,6.3,2017-10-21
1700000.0,148 Francis St,Yarraville,OesteMetrop,6543.0,casa,2,1.0,4.0,865.0,,6.3,2017-10-21
850000.0,241 Francis St,Yarraville,OesteMetrop,6543.0,casa,4,1.0,2.0,482.0,,6.3,2017-10-21
,20/85 Nicholson St,Abbotsford,NorteMetrop,4019.0,apartamento,3,,,,,3.0,2017-10-28
910000.0,1/34 Arthur St,Aberfeldie,OesteMetrop,1543.0,apartamento,2,,,,,7.5,2017-10-28
312000.0,2/37 St Kinnord St,Aberfeldie,OesteMetrop,1543.0,apartamento,1,,,,,7.5,2017-10-28
965000.0,49 Bedford St,Airport West,OesteMetrop,3464.0,casa,4,2.0,1.0,730.0,125.0,10.4,2017-10-28
680000.0,3/31 Creswell Av,Airport West,OesteMetrop,3464.0,apartamento,3,,,,,10.4,2017-10-28
870000.0,11 Harrington Rd,Airport West,OesteMetrop,3464.0,casa,6,3.0,2.0,976.0,186.0,10.4,2017-10-28
845000.0,60 Hilbert Rd,Airport West,OesteMetrop,3464.0,casa,3,3.0,3.0,612.0,30.0,10.4,2017-10-28
931000.0,44A Moorna Dr,Airport West,OesteMetrop,3464.0,casa,4,2.0,1.0,276.0,,10.4,2017-10-28
912000.0,130 Victory Rd,Airport West,OesteMetrop,3464.0,casa,3,1.0,3.0,611.0,,10.4,2017-10-28
2720000.0,1 Dinsdale St,Albert Park,SulMetrop,3280.0,casa,3,1.0,1.0,259.0,,3.0,2017-10-28
,78 Herbert St,Albert Park,SulMetrop,3280.0,casa,3,,,,,3.0,2017-10-28
,68 Merton St,Albert Park,SulMetrop,3280.0,casa,4,1.0,1.0,,,3.0,2017-10-28
,335 Montague St,Albert Park,SulMetrop,3280.0,casa,4,3.0,2.0,241.0,217.0,3.0,2017-10-28
2040000.0,127 Page St,Albert Park,SulMetrop,3280.0,casa,4,2.0,,,155.0,3.0,2017-10-28
1406000.0,1A Reed St,Albert Park,SulMetrop,3280.0,casa,3,1.0,,,130.0,3.0,2017-10-28
740000.0,46 Derrimut St,Albion,OesteMetrop,2185.0,casa,2,1.0,3.0,,,10.5,2017-10-28
480000.0,1/56 Derrimut St,Albion,OesteMetrop,2185.0,casa,2,,,,,10.5,2017-10-28
,13 Sydney St,Albion,OesteMetrop,2185.0,casa,3,2.0,1.0,836.0,118.0,10.5,2017-10-28
346000.0,18/20 Talmage St,Albion,OesteMetrop,2185.0,t,2,,,,,10.5,2017-10-28
,16 Kelvin Rd,Alphington,NorteMetrop,2211.0,casa,4,2.0,2.0,,,5.7,2017-10-28
1165000.0,16 Scullin St,Altona,OesteMetrop,5301.0,casa,4,1.0,3.0,551.0,,11.0,2017-10-28
600000.0,28 Roser Dr,Altona Meadows,OesteMetrop,7630.0,casa,3,1.0,2.0,482.0,131.0,15.5,2017-10-28
920000.0,39 Hatherley Gr,Altona North,OesteMetrop,5132.0,casa,4,2.0,2.0,,213.0,9.4,2017-10-28
950000.0,34 McIntosh Rd,Altona North,OesteMetrop,5132.0,casa,3,1.0,2.0,583.0,,9.4,2017-10-28
,673 Ballarat Rd,Ardeer,OesteMetrop,1281.0,casa,3,1.0,2.0,,,12.8,2017-10-28
